Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
237,237,0.99586225,0.03672229,-0.9961119,0.6671887,1.0,1266,1.0,1.0,1.0,0.0,1.0,0.2533013205282113,0.0,0.4349020137305364,145054,1182912,7,3.947867298578199,1,1.6779772393812868,0.9995177,-0.041085638,-0.9995089,0.7586768,1.0,250,1.0,1.0,1.0,0.0,1.0,0.25,0.0,0.4330127018922193,28918,239000,7,4.0,1,1.619876538505327,239000,0.004338763999840012,13.772721927003204,1.0347556050001003,0.2999345110001741,0.018709583999680035,12.410290749003252,0.00466052399997352,3174.088917880225,3.2190000183618395e-05,0.00013040828343946487,-1.3740109205245972,7.29643,2.8463907,-3.7976582,1.7841834,-0.96376026,1.0,0.9592217,0.92786145,0.025706677,1.0009753,0.95955944,0.928606,0.0256415,1.0014863,0.9594722,0.9281272,0.025592178,8.0452e-07,1.544603e-06,238000,0.9954339,0.07740323,-0.9952801,0.6767333,0.19497514,-0.5635882,-1.6324403,0.35601166,1.2152808,0.6043012,0.19545202,0.2001702
238,238,0.9962052,0.0047088847,-0.99576825,0.66838396,1.0,1273,1.0,1.0,1.0,0.0,1.0,0.2546,0.0,0.4356361325693726,146327,1187912,7,3.927729772191673,1,1.6598751453253466,0.99972767,0.03770522,-0.99943167,0.75908875,0.9959677419354839,248,1.0,0.9959677419354839,0.0,0.063371909860894,1.0,0.247,0.0,0.4312667388055796,29166,240000,7,4.032258064516129,1,1.6917040648648112,240000,0.006126135000158683,14.05646212800184,0.972965024000132,0.31545196399974884,0.018172723000134283,12.739878029001375,0.0038469730002361757,3188.488685328213,2.128000005541253e-05,0.00012790071195922792,0.5225456953048706,7.6333866,3.058292,-4.5537252,1.8717225,-0.96355176,1.0,0.9584899,0.928434,0.024827566,1.0010787,0.9592367,0.92856145,0.024696812,1.0027479,0.9586694,0.92767566,0.024966294,1.1102843e-06,1.8174693e-06,239000,0.995173,0.0773938,-0.9948156,0.6840667,0.060520384,-0.56968015,-1.5950432,0.35849142,1.0623893,0.601491,0.20289977,0.20296255
239,239,0.996286,-0.02441992,-0.9971186,0.68158436,1.0,1259,1.0,1.0,1.0,0.0,1.0,0.2519007603041217,0.0,0.43410455798381925,147586,1192910,7,3.969817315329627,1,1.6483686445181973,0.9995908,-0.0076081543,-0.99942136,0.75770223,1.0,263,1.0,1.0,1.0,0.0,1.0,0.263,0.0,0.44026242174412306,29429,241000,7,3.802281368821293,1,1.6657117265038917,241000,0.003945393000321928,13.819493427005,0.993744278000122,0.3264181759996063,0.027729221999834408,12.462882924005498,0.004570463999698404,3202.630718070213,0.00020296999991842313,0.00012811202032025903,-1.4110538959503174,7.3616743,2.8425622,-3.762508,1.8982731,-0.96110016,1.0,0.95707214,0.9284475,0.025465505,0.99992025,0.9567783,0.9278312,0.025387703,1.0002624,0.9562833,0.9270593,0.025257897,1.042554e-06,2.592657e-06,240000,0.997001,0.029274046,-0.99674094,0.68963164,0.24177498,-0.56648874,-1.7201428,0.33716983,1.2735076,0.59844077,0.17904057,0.18479796
240,240,0.9959371,-0.016764058,-0.9972164,0.67031467,1.0,1269,1.0,1.0,1.0,0.0,1.0,0.2539523714228537,0.0,0.43527067954499604,148855,1197907,7,3.937746256895193,1,1.6564894840570952,0.999754,-0.0002276942,-0.9996273,0.7486084,0.9961685823754789,261,1.0,0.9961685823754789,0.0,0.06177975286052528,1.0,0.26,0.0,0.43863424398922624,29690,242000,7,3.8314176245210727,1,1.7160303200428118,242000,0.0040649239999766,14.596844145005434,1.0086780120000185,0.31170883000004324,0.01996193300010418,13.248926213005234,0.003479533000245283,3217.6297458472186,2.4699999812582973e-05,0.0001297307462664321,1.8310232162475586,8.836153,3.2045827,-3.6839225,1.8763436,-0.9634433,1.0,0.957792,0.9281632,0.025946833,1.0014678,0.95833904,0.928019,0.026136002,1.0026406,0.9593984,0.9299487,0.026008204,1.0643028e-06,4.5261218e-06,241000,0.99536026,0.106765,-0.99708885,0.679264,-0.07887457,-0.5848658,-1.7734023,0.35904208,0.92415583,0.59226197,0.16975445,0.19869313
241,241,0.9963837,-0.0042818133,-0.99578494,0.66519415,1.0,1273,1.0,1.0,1.0,0.0,1.0,0.2546509301860372,0.0,0.43566481834252263,150128,1202906,7,3.926944226237235,1,1.715006043434867,0.9997863,0.052627996,-0.9995465,0.75562257,0.9961089494163424,257,1.0,0.9961089494163424,0.0,0.062256809338521395,1.0,0.256,0.0,0.4364218143035474,29947,243000,7,3.8910505836575875,1,1.6061038924660513,243000,0.004788384000221413,13.847697730006075,0.9786778309999136,0.31780610499981776,0.020792626999991626,12.521895515006236,0.0037085680000927823,3231.7766000792226,2.8699999802483944e-05,0.00013024893996771425,-1.5457442998886108,7.120978,2.827215,-4.001213,1.8011755,-0.96487045,1.0,0.95959294,0.92822707,0.02467435,1.0025274,0.9606354,0.9294716,0.024697376,1.0029835,0.960623,0.9291653,0.024744859,1.6257601e-06,2.683209e-06,242000,0.9960789,0.10777066,-0.99551773,0.6618432,0.2099036,-0.55327123,-1.5239468,0.34929147,1.2335591,0.6098831,0.21785039,0.20346986
242,242,0.99618745,0.038179494,-0.9957674,0.66446835,1.0,1295,1.0,1.0,1.0,0.0,1.0,0.25910364145658266,0.0,0.438142607424251,151423,1207904,7,3.8594594594594596,1,1.6858304832457605,0.9997071,0.03239097,-0.9997254,0.7549682,1.0,254,1.0,1.0,1.0,0.0,1.0,0.254,0.0,0.4352975993501457,30201,244000,7,3.937007874015748,1,1.6824617860014899,244000,0.006217484999979206,13.649053007003204,1.0196011369998814,0.3078065909999168,0.020064756000010675,12.290653884003405,0.004681024000092293,3245.708057112225,2.8129999918746762e-05,0.00012806194717995822,1.1497153043746948,8.030742,3.1282735,-3.7549248,1.626817,-0.9645517,1.0,0.95991534,0.9281073,0.025133323,1.0024147,0.96008646,0.9287777,0.024922697,1.0011529,0.96096057,0.9297833,0.024675047,1.5551041e-06,3.2504447e-06,243000,0.99556565,0.12694599,-0.9955699,0.6652778,0.095770024,-0.567934,-1.8616385,0.31508994,1.100506,0.5943704,0.15541776,0.1784602
243,243,0.9955718,0.044953566,-0.9953379,0.6651157,1.0,1279,1.0,1.0,1.0,0.0,1.0,0.2558,0.0,0.43630993571084303,152702,1212904,7,3.9093041438623923,1,1.6331876860112826,0.99952984,0.020613832,-0.999763,0.75730413,1.0,240,1.0,1.0,1.0,0.0,1.0,0.24,0.0,0.4270831300812524,30441,245000,7,4.166666666666667,1,1.699673171197595,245000,0.0063040330001058464,13.589295213995229,0.9841435120001734,0.33427250799968533,0.020986339000046428,12.239351300995168,0.004214471000068443,3259.595538230211,2.3049999981594738e-05,0.00013001388288103044,-0.7498447895050049,7.20592,2.9161985,-2.9734082,1.8303523,-0.9629104,1.0,0.958611,0.9285491,0.025293618,1.0008951,0.95825386,0.92787755,0.02547056,1.0010371,0.9584445,0.92766964,0.025318831,7.4792797e-07,1.6090261e-06,244000,0.99512184,0.1274174,-0.9951623,0.6778242,0.020171037,-0.52136415,-1.6099584,0.3298091,1.0203758,0.62556857,0.19989593,0.19630493
244,244,0.9960639,0.03462807,-0.9956695,0.66210026,1.0,1266,1.0,1.0,1.0,0.0,1.0,0.2532,0.0,0.43484452393930406,153968,1217904,7,3.949447077409163,1,1.6751988429648945,0.99924755,0.020608962,-0.9995627,0.75380224,0.9961977186311787,263,1.0,0.9961977186311787,0.0,0.061545300594063296,1.0,0.262,0.0,0.439722639853806,30704,246000,7,3.802281368821293,1,1.6973683849240186,246000,0.006301354999777686,13.8287997969951,0.9827760699999999,0.32777864399986356,0.01831125199987582,12.48975143299549,0.0038613530000475293,3273.740748247204,1.9690000044647604e-05,0.00012618610344361514,0.05470763146877289,7.4187293,3.0060937,-3.9727745,1.8530536,-0.96255744,1.0,0.95732355,0.92892057,0.025198309,1.0016807,0.9574821,0.9288782,0.025162673,1.0050396,0.95910835,0.92928684,0.025249667,8.4752656e-07,5.203231e-06,245000,0.99541014,0.08185964,-0.9955506,0.67685056,-0.012350638,-0.5418758,-1.7789948,0.33691308,0.9877253,0.61418366,0.16880774,0.19600198
245,245,0.99581563,-0.0100626005,-0.9971091,0.66571456,1.0,1272,1.0,1.0,1.0,0.0,1.0,0.2545018007202881,0.0,0.4355808009433139,155240,1222902,7,3.9292452830188678,1,1.7058980361227811,0.99974996,0.01369037,-0.9995841,0.7559811,0.9961089494163424,257,1.0,0.9961089494163424,0.0,0.062256809338521395,1.0,0.256,0.0,0.4364218143035474,30961,247000,7,3.8910505836575875,1,1.711655416818404,247000,0.004125806000047305,13.570702083003198,0.9765431769997122,0.3546095929996227,0.020431185999768786,12.211624658004439,0.003348162999827764,3287.6096128952095,1.9499999780236976e-05,0.00012495493865571916,-0.8839931488037109,7.9932537,2.9016426,-5.7028966,1.7478065,-0.963052,1.0,0.95811015,0.9286092,0.025279086,1.0014471,0.9581396,0.9288189,0.025073543,1.0027981,0.95947254,0.9302461,0.025010003,9.0715645e-07,3.9283955e-06,246000,0.9955588,0.09513128,-0.9960255,0.6671935,-0.06442186,-0.5633888,-1.6989717,0.32712406,0.9376094,0.59906644,0.18287146,0.18436965
246,246,0.9953592,-0.0066760504,-0.9966391,0.6675932,1.0,1283,1.0,1.0,1.0,0.0,1.0,0.2566513302660532,0.0,0.4367853304985396,156523,1227901,7,3.896336710833983,1,1.689270339825443,0.9997004,0.047603708,-0.99980175,0.75450987,0.9960474308300395,253,1.0,0.9960474308300395,0.0,0.06274509038097843,1.0,0.252,0.0,0.434161260363013,31214,248000,7,3.952569169960474,1,1.7118868655587127,248000,0.003905862999999954,13.857225470996582,0.9951498410000568,0.32475320100002136,0.020042332999764767,12.50859786899673,0.004749704000005295,3301.8371942962067,2.666000000317581e-05,0.00012667769624385983,0.38064658641815186,8.909158,3.0424173,-4.1961164,1.8047025,-0.96103764,1.0,0.9581808,0.92862046,0.025517436,1.0011407,0.958422,0.9290714,0.025423681,1.0012783,0.9567289,0.9268023,0.025574248,1.1347144e-06,3.5292314e-06,247000,0.9953327,0.06032306,-0.9954232,0.6715898,0.04798587,-0.5705964,-1.7159219,0.34518394,1.0491558,0.59817725,0.17979789,0.19419548
247,247,0.99621874,0.023240397,-0.99687093,0.66926247,1.0,1255,1.0,1.0,1.0,0.0,1.0,0.25115069041424853,0.0,0.4336750178632553,157778,1232898,7,3.981673306772908,1,1.6777376357900649,0.9997374,-0.03252006,-0.99963963,0.7482544,1.0,245,1.0,1.0,1.0,0.0,1.0,0.245,0.0,0.43008720046055776,31459,249000,7,4.081632653061225,1,1.690751972467625,249000,0.0062541349998355145,13.929276375010886,0.9944632510000702,0.3540336450000723,0.02231709800025783,12.548620133010445,0.0033893129998432414,3316.094431275213,0.00019880000036209822,0.00012593473365996033,-0.2509261667728424,8.173142,2.9720564,-11.557773,2.1143892,-0.9647922,1.0,0.9605818,0.9291664,0.026473213,1.0000837,0.96036804,0.92843574,0.026237166,1.000561,0.9612336,0.9301271,0.025959635,1.045718e-06,2.4907413e-06,248000,0.99534124,0.083363175,-0.9965511,0.68473095,0.03013602,-0.5897274,-1.8040814,0.3625375,1.0305947,0.58965635,0.1646256,0.19636387
248,248,0.9961383,0.019817647,-0.9966538,0.66742533,1.0,1286,1.0,1.0,1.0,0.0,1.0,0.25735441264758857,0.0,0.4371763018947885,159064,1237895,7,3.885692068429238,1,1.655894963193131,0.99941194,-0.02407486,-0.9993663,0.7514145,1.0,245,1.0,1.0,1.0,0.0,1.0,0.245,0.0,0.4300872004605578,31704,250000,7,4.081632653061225,1,1.6492018439836538,250000,0.004395217999899614,13.945779627977572,1.01704214900019,0.28585482600010437,0.01886553499934962,12.614380345977679,0.00521193399981712,3330.399505439196,2.9620000532304402e-05,0.00012941675959154963,0.3211192488670349,8.89164,3.0358694,-3.8249335,1.795251,-0.9613867,1.0,0.9589938,0.929266,0.025283463,0.99992985,0.9572528,0.9274679,0.025027115,1.0001221,0.95755863,0.92685544,0.025214145,4.171077e-06,4.334433e-06,249000,0.9959405,0.044710964,-0.99647874,0.68764734,0.04335019,-0.59549683,-1.741847,0.35437572,1.0443035,0.58510375,0.17519651,0.1938737
249,249,0.99591947,0.027646422,-0.9962525,0.668462,1.0,1250,1.0,1.0,1.0,0.0,1.0,0.2500500100020004,0.0,0.4330415713300513,160314,1242894,7,3.9992,1,1.647057788907238,0.9996107,0.024339717,-0.99944514,0.75804913,0.9958847736625515,243,1.0,0.9958847736625515,0.0,0.06401789788520183,1.0,0.242,0.0,0.42829429134649927,31947,251000,7,4.11522633744856,1,1.7078536364166472,251000,0.0039151529999799095,13.383438787006526,1.0055038390000846,0.32325031099935586,0.02068202400005248,12.026359407007476,0.0035604619997684495,3344.0703549421896,0.0001675909998084535,0.00012647380935959518,-0.6884598135948181,7.1121435,2.9232955,-3.4326568,1.7157439,-0.96418226,1.0,0.96079105,0.92918146,0.024760693,1.0003035,0.960165,0.92821556,0.02481016,1.0013539,0.960476,0.92748183,0.024967449,1.3717178e-06,1.5326694e-06,250000,0.99575806,0.096217476,-0.9957102,0.6655878,-0.024406584,-0.60020554,-1.877677,0.34655043,0.97588885,0.5805581,0.152945,0.18588202
250,250,0.9966442,0.044708274,-0.99636096,0.66918314,1.0,1244,1.0,1.0,1.0,0.0,1.0,0.2488497699539908,0.0,0.43234657619534433,161558,1247893,7,4.018488745980707,1,1.6717279214760035,0.99980164,0.0056278743,-0.9996058,0.7548287,0.9961240310077519,258,1.0,0.9961240310077519,0.0,0.06213650985225348,1.0,0.257,0.0,0.43697940454900164,32205,252000,7,3.875968992248062,1,1.7276042107832565,252000,0.0038873829998919973,13.449905537987433,1.0206343620002372,0.3380351330006306,0.019610375999945973,12.064060700986374,0.003655172999970091,3357.8197012821583,2.241000038338825e-05,0.00012638868065550923,0.6706573963165283,6.7266145,3.0747156,-2.2198365,1.674179,-0.9615677,1.0,0.95828307,0.92922837,0.024216162,1.0003792,0.95721745,0.9279225,0.024394339,1.0016707,0.9584905,0.92907995,0.024089832,1.7317044e-06,1.6079147e-06,251000,0.99598706,0.13207221,-0.995417,0.67338204,0.08999149,-0.55376893,-1.6467578,0.3298234,1.094165,0.6051163,0.19267358,0.18569309
251,251,0.99671227,0.027865669,-0.9967221,0.6729592,1.0,1264,1.0,1.0,1.0,0.0,1.0,0.2528505701140228,0.0,0.43464601609474857,162822,1252892,7,3.954905063291139,1,1.725742728702794,0.9998985,0.007777646,-0.9997639,0.759234,0.996,250,1.0,0.996,0.0,0.063118935352238,1.0,0.249,0.0,0.4324338099640221,32455,253000,7,4.0,1,1.6174053295324584,253000,0.004475644999729411,14.11845049299609,0.9834288619995277,0.33633294999981445,0.020671866000157024,12.769522416995642,0.003996973000539583,3372.2655019851436,2.1780000679427758e-05,0.0001256240502698347,-0.3997220993041992,7.35945,2.9554985,-1.8756423,1.6443652,-0.9636169,1.0,0.9594981,0.9273714,0.025404727,1.0009328,0.9595829,0.9276677,0.025509825,1.0003595,0.95951974,0.9282949,0.025208808,4.9815645e-07,1.4006677e-06,252000,0.9963365,0.08039315,-0.99561757,0.6797221,0.13342598,-0.5622421,-1.629205,0.34504318,1.1427367,0.60319453,0.19608541,0.1958973
252,252,0.9960391,0.035897356,-0.9950215,0.6679288,1.0,1267,1.0,1.0,1.0,0.0,1.0,0.2534506901380276,0.0,0.434986709919493,164089,1257891,7,3.9455406471981056,1,1.7165433743438252,0.9995735,-0.024137065,-0.9993532,0.75482976,1.0,229,1.0,1.0,1.0,0.0,1.0,0.229,0.0,0.4201892430798294,32684,254000,7,4.366812227074236,1,1.6363605544942248,254000,0.0037603230002787313,14.562288454995723,0.9803386300000057,0.30467837500054884,0.02007532599964179,13.24876542799393,0.004643263000616571,3387.1896292631272,2.711000070121372e-05,0.0001247407344635576,0.8610838651657104,7.5034494,3.0957901,-4.5126,1.7810013,-0.96198,1.0,0.95748943,0.9289465,0.02500565,1.0015345,0.95779645,0.92849505,0.024969295,1.0010947,0.9571233,0.9278651,0.025059089,6.0194486e-07,1.0683247e-06,253000,0.9957827,0.07627982,-0.9952258,0.6790641,0.08794866,-0.55599165,-1.6307225,0.3444461,1.091932,0.6068925,0.19578806,0.19676061
253,253,0.9961393,-0.003986047,-0.99727005,0.6652331,1.0,1294,1.0,1.0,1.0,0.0,1.0,0.25905905905905907,0.0,0.43811809250303047,165383,1262886,7,3.8601236476043277,1,1.7081680263807777,0.9995579,0.01890597,-0.99950236,0.7497004,0.9961389961389961,259,1.0,0.9961389961389961,0.0,0.06201690503555602,1.0,0.258,0.0,0.4375339986789598,32943,255000,7,3.861003861003861,1,1.6914458175339364,255000,0.00620918500044354,13.408898512003361,0.9791701410003952,0.31272750299922336,0.019227004999265773,12.087327775004269,0.004182712999863725,3400.90554916613,5.418999990070006e-05,0.00012393607175908983,1.4190765619277954,7.8085637,3.1577497,-1.0272417,1.6655552,-0.9619154,1.0,0.9564451,0.9283808,0.02511113,1.0019095,0.9572191,0.92899257,0.02511435,1.0015879,0.9569517,0.9288575,0.025028817,1.2987668e-06,1.3449743e-06,254000,0.9953381,0.065975495,-0.99633336,0.68487275,-0.025806295,-0.57225376,-1.5141146,0.33632046,0.97452384,0.59600717,0.22000289,0.19260181
254,254,0.9965426,-0.02394675,-0.9962866,0.66569215,1.0,1276,1.0,1.0,1.0,0.0,1.0,0.25545545545545545,0.0,0.43611691750435605,166659,1267881,7,3.914576802507837,1,1.718808198552625,0.9997208,-0.020044366,-0.99961245,0.7605505,0.9960474308300395,253,1.0,0.9960474308300395,0.0,0.06274509038097843,1.0,0.252,0.0,0.43416126036301306,33196,256000,7,3.952569169960474,1,1.6555462301954393,256000,0.005032533999838051,14.233546417010984,1.035184023000511,0.31780711600003997,0.023006008999800542,12.847596601010082,0.0048599440006000805,3415.498046964137,6.019000011292519e-05,0.00012295341002754867,-1.3902556896209717,6.962858,2.8455906,-6.2959394,1.8227185,-0.9633695,1.0,0.958026,0.9289491,0.025981471,1.002438,0.9588034,0.9294812,0.026399413,1.0015714,0.95819,0.9291538,0.02585669,1.4312757e-06,1.5961633e-06,255000,0.9959391,0.03828508,-0.9959499,0.6830723,0.11134796,-0.5271471,-1.5196373,0.32702145,1.1177838,0.62096244,0.21879122,0.18933466
255,255,0.9963078,-0.00833678,-0.9968766,0.66370165,1.0,1284,1.0,1.0,1.0,0.0,1.0,0.2568,0.0,0.4368681265553714,167943,1272881,7,3.8940809968847354,1,1.7065922703563754,0.9996816,0.07173652,-0.9996648,0.75365454,1.0,251,1.0,1.0,1.0,0.0,1.0,0.251,0.0,0.43358851460803244,33447,257000,7,3.9840637450199203,1,1.7536941714371377,257000,0.006290475000241713,13.545739110977593,1.0275772570003028,0.3325430069999129,0.02157243399960862,12.153020553977512,0.004705694000222138,3429.3564007501045,2.9689999792026356e-05,0.00012298354704398662,0.054457783699035645,6.9569426,3.0060484,-4.540303,1.7665371,-0.96216506,1.0,0.9581104,0.9288528,0.025116695,1.0009255,0.9585513,0.92919147,0.024939086,1.000882,0.95743656,0.928442,0.02530924,9.303247e-07,1.954471e-06,256000,0.99517524,0.056451946,-0.9956806,0.6820699,0.18073148,-0.54090995,-1.6387866,0.3250083,1.1980934,0.61208004,0.19421557,0.18571316
256,256,0.9963371,-0.0065690666,-0.9968989,0.6768179,1.0,1272,1.0,1.0,1.0,0.0,1.0,0.2545018007202881,0.0,0.4355808009433139,169215,1277879,7,3.9292452830188678,1,1.7256008149455202,0.99963766,0.0056056455,-0.99973,0.7527718,1.0,251,1.0,1.0,1.0,0.0,1.0,0.251,0.0,0.43358851460803244,33698,258000,7,3.9840637450199203,1,1.6312880240627392,258000,0.004207365000183927,13.237793913013775,0.9902814260003652,0.3241003109997109,0.019547174999388517,11.894764905014199,0.0046179609998944215,3442.8702818471183,0.00027477000003273133,0.00012313365004956722,1.6275869607925415,9.075975,3.180798,-2.9321098,1.8845046,-0.96424437,1.0,0.958987,0.92843884,0.024566958,1.0021172,0.9598677,0.9287965,0.024740797,1.0030105,0.95975953,0.92734444,0.025225606,1.6465779e-06,2.463986e-06,257000,0.99595135,0.043799534,-0.9964018,0.6974099,0.032508958,-0.58196837,-1.5222704,0.295073,1.0330431,0.5826393,0.21821588,0.1630952
257,257,0.99608594,0.020561984,-0.9967309,0.66353035,1.0,1283,1.0,1.0,1.0,0.0,1.0,0.2566,0.0,0.43675672862590226,170498,1282879,7,3.897116134060795,1,1.659291918983914,0.99954635,-0.033296473,-0.9994178,0.7529506,1.0,255,1.0,1.0,1.0,0.0,1.0,0.255,0.0,0.43586121644395015,33953,259000,7,3.9215686274509802,1,1.726871105183512,259000,0.00635490500008018,13.812280635025672,1.0195729619999838,0.35463516500021797,0.020277865999560163,12.405253832026574,0.006150824999167526,3457.0072827461454,3.508000008878298e-05,0.0001214563162648119,-0.7489227056503296,7.6900196,2.9169335,-2.7678266,1.7849057,-0.96368176,1.0,0.96002567,0.92882824,0.025003832,1.0005774,0.9593975,0.92813253,0.025060585,1.000421,0.9598184,0.9275296,0.024781499,8.930248e-07,1.6302038e-06,258000,0.99577516,0.0761668,-0.9961471,0.6703914,0.03535611,-0.580075,-1.5753901,0.3104962,1.0359886,0.5863654,0.20692681,0.17271167
258,258,0.9962321,-0.015207955,-0.99668753,0.6657927,1.0,1239,1.0,1.0,1.0,0.0,1.0,0.24794876926155693,0.0,0.4318219275155398,171737,1287876,7,4.033091202582728,1,1.6719794083071582,0.99960905,0.039767303,-0.9997107,0.7531076,1.0,255,1.0,1.0,1.0,0.0,1.0,0.255,0.0,0.43586121644395015,34208,260000,7,3.9215686274509802,1,1.6924646983302767,260000,0.006072926999877382,14.302004865996423,1.0451273600001514,0.2973816780004199,0.01957700599996315,12.929118820996337,0.004700364000200352,3471.6522891141494,2.6709999474405777e-05,0.0001201401391881518,0.9421665072441101,7.3718143,3.1043737,-2.6753192,1.7689577,-0.9665933,1.0,0.9641438,0.9289005,0.025128203,1.0013844,0.9642792,0.9289687,0.025004158,1.0003769,0.96313095,0.92693746,0.025087915,9.594612e-07,2.9676203e-06,259000,0.99559575,0.062734835,-0.99606234,0.68515676,0.09768333,-0.531318,-1.4589617,0.333095,1.1026136,0.620006,0.23247753,0.19601735
259,259,0.99654,0.006172212,-0.99679774,0.66614336,1.0,1250,1.0,1.0,1.0,0.0,1.0,0.2500500100020004,0.0,0.4330415713300513,172987,1292875,7,3.9992,1,1.6373146795897238,0.999785,0.021886658,-0.9997652,0.75262225,1.0,256,1.0,1.0,1.0,0.0,1.0,0.256,0.0,0.4364218143035474,34464,261000,7,3.90625,1,1.6697562509240682,261000,0.004054953000377282,13.795889735001765,0.9894647129995064,0.3122821050001221,0.01959844399971189,12.46503879500142,0.005113684000207286,3485.7702855911302,0.00033704100042086793,0.00012274498294573277,-0.4122081696987152,7.4042635,2.9542265,-4.193191,1.785196,-0.964081,1.0,0.9598356,0.92910993,0.026159454,1.001199,0.95985377,0.92894816,0.026119363,1.000463,0.9596547,0.9287312,0.025861815,5.955685e-07,1.5561055e-06,260000,0.9961423,0.10745979,-0.9955045,0.6721335,0.052078065,-0.54377586,-1.5722642,0.32818517,1.053458,0.61098224,0.20757467,0.18713461
260,260,0.9961105,-0.021222727,-0.9961526,0.6674073,1.0,1261,1.0,1.0,1.0,0.0,1.0,0.2524019215372298,0.0,0.43439059789726564,174248,1297871,7,3.9619349722442507,1,1.6995061275125183,0.99972415,-0.0017947413,-0.99974906,0.75663424,1.0,260,1.0,1.0,1.0,0.0,1.0,0.26,0.0,0.43863424398922624,34724,262000,7,3.8461538461538463,1,1.6777344543783692,262000,0.005094334000204981,14.057772605017817,0.9813370400006534,0.34504279700013285,0.019385006000447902,12.702172505016279,0.004711753000265162,3500.1708589341524,2.916999983426649e-05,0.00012006706674583256,-0.05081459879875183,8.510609,2.994371,-9.138783,2.064624,-0.96206367,1.0,0.9591411,0.9288921,0.025402552,0.99933726,0.9580244,0.9281797,0.025392372,0.9995764,0.9584439,0.92764497,0.025005937,2.1676103e-06,3.3496124e-06,261000,0.9966833,0.028705096,-0.99569035,0.67962617,0.21047582,-0.54742354,-1.5654047,0.32879952,1.2342652,0.6091123,0.20900342,0.1891904
261,261,0.99628085,0.0018989082,-0.9979225,0.67135006,1.0,1257,1.0,1.0,1.0,0.0,1.0,0.251500600240096,0.0,0.4338756138791018,175505,1302869,7,3.976133651551313,1,1.6328187480790366,0.99955314,0.0004862935,-0.9997811,0.7526974,0.9958677685950413,242,1.0,0.9958677685950413,0.0,0.06414948221595052,1.0,0.241,0.0,0.4276903085177405,34966,263000,7,4.132231404958677,1,1.7101647920224627,263000,0.004043853000439412,13.551674249986718,1.0068664200007333,0.30418244500015135,0.0205221630003507,12.212417604985603,0.003620563999902515,3514.0285950341395,2.119999953720253e-05,0.00011776654719142243,-0.33967268466949463,7.4972053,2.962454,-5.489476,1.9767824,-0.9655761,1.0,0.9618741,0.92924136,0.02536398,1.0016887,0.96199095,0.9289498,0.025510544,1.0021678,0.96219814,0.9284909,0.025725843,6.6418204e-07,1.7909388e-06,262000,0.9961037,0.042004853,-0.99788344,0.682317,0.05281469,-0.5830957,-1.656657,0.3305756,1.0542343,0.5877854,0.19077568,0.18082698
